Transaction_ID,Date,Transaction_Type,Department,Vendor,Payment_Method,Category,Approved_by,Recurring,Project_Code,Amount,Is_Fraudulent
b94a433b-9bff-497f-a9f6-6c86ac9a61b5,2023-08-31,expense,IT,Patton-Franklin,bank_transfer,operational,CTO,False,PRJ_001,-6956.64,False
04304764-829c-4655-bd97-3608bae2a1df,2023-08-18,income,Marketing,"Alexander, White and Banks",bank_transfer,salary,CTO,True,PRJ_014,8462.78,False
8be23c8c-12a1-4f57-8086-94ba728b84a1,2023-10-30,expense,Marketing,Ford-Murphy,cash,training,COO,False,PRJ_016,-2259.91,False
cda1dc31-a3da-4a78-a505-72bef1e9c431,2021-01-29,expense,R&D,"Gonzalez, Campos and Smith",bank_transfer,hardware,HR_Manager,False,PRJ_015,-4499.41,False
59fd055b-8b05-4197-af09-fbb43237b190,2022-10-09,expense,Sales,"Jones, Ramirez and Reed",card,hardware,CTO,False,PRJ_013,-6258.7,False
0d3e5fdd-3b86-4f64-97f9-ce175d1c3cbb,2022-11-21,income,HR,"Watts, Lawson and Durham",bank_transfer,salary,CTO,False,PRJ_010,7885.53,False
016a567f-f537-4e06-999c-674a4335dc5b,2023-02-24,income,Finance,"Patterson, Harding and Phillips",cash,,COO,False,PRJ_009,14214.83,False
c372e25c-8df0-45ca-938c-5bfa852a99f6,2022-05-04,income,HR,"Lewis, Carroll and Walker",card,operational,HR_Manager,False,PRJ_009,11436.46,False
746ec46b-ff49-4271-9dc5-6399517c221d,2023-05-27,expense,Finance,"Valdez, Robinson and Fernandez",card,hardware,CEO,True,PRJ_007,-4203.94,False
9463a27a-062e-498b-9dde-fc7d6d382ae5,2023-11-18,income,Sales,Stevens Group,bank_transfer,salary,CFO,True,PRJ_004,8220.78,False
cbe6179b-1253-4a8a-a9ca-1802066c6ff8,2024-04-28,refund,Sales,"Dixon, Sims and Garcia",bank_transfer,salary,CEO,False,PRJ_003,478.78,False
89dad13d-af17-4a12-85fa-e6eabd3ff0ff,2021-12-05,expense,Sales,Blankenship and Sons,card,taxes,COO,True,PRJ_002,-5792.29,False
a85ff8ea-6a61-401f-afec-55cb9571a244,2021-07-09,expense,Finance,"Valdez, Robinson and Fernandez",card,services,COO,False,PRJ_014,-4370.59,False
d553d0a5-0fb2-48ce-9798-6c1d857852d7,2023-02-08,expense,HR,Hicks and Sons,cash,training,HR_Manager,True,,-3739.7,True
d0b78b3d-74c2-42ef-855a-4dfa70a54bea,2021-09-21,expense,HR,,bank_transfer,software,CEO,False,PRJ_002,-4405.21,False
b926b9b6-c713-4da6-b735-a875b2ccf3cb,2022-10-16,expense,Marketing,Blankenship and Sons,bank_transfer,training,CTO,True,PRJ_014,-5426.94,False
cfa6ce67-06d2-475d-be9e-e72e911088b7,2023-01-03,income,HR,Hicks and Sons,card,hardware,HR_Manager,False,PRJ_020,6309.59,False
2d126493-335d-48bf-ac29-514949c7d10b,2021-07-26,expense,Sales,Patton-Franklin,bank_transfer,training,COO,False,PRJ_002,-3449.15,False
53dcda83-d051-4dab-9555-83216f4b8d16,2023-11-29,income,R&D,"Dixon, Sims and Garcia",bank_transfer,taxes,CEO,False,PRJ_005,7814.04,False
31adc3b1-5a90-41ee-8e4c-2daab6d98aa2,2021-08-19,transfer,IT,"Valdez, Robinson and Fernandez",card,services,CTO,False,PRJ_010,-329.28,False
81e9ae9f-fb9f-49cb-a387-009481fa444b,2023-10-10,transfer,Sales,"Henry, Hill and Johnson",card,services,CEO,False,PRJ_006,147.38,False
f402c9a3-be99-4e23-9982-e61ed5b983f8,2023-04-02,expense,Marketing,Patton-Franklin,card,software,CTO,False,PRJ_019,-3167.98,False
3f0b5b6f-864f-4da3-a60c-2874d17dbab9,2021-12-02,income,Sales,"Gomez, Hopkins and Thompson",bank_transfer,hardware,CFO,False,PRJ_004,9748.22,False
fcdaa91c-e05c-4a46-9021-ce4f4cf0f2a9,2023-10-15,expense,IT,"Gomez, Hopkins and Thompson",bank_transfer,operational,CTO,False,PRJ_008,-6385.51,False
73cf60bb-c69f-40a5-901c-c4e2bec37fe2,2022-02-04,income,HR,"Watts, Lawson and Durham",cash,services,CFO,False,PRJ_015,11418.75,False
05311381-27ac-4367-904d-8881f9f67ca5,2023-12-06,expense,HR,Bauer PLC,bank_transfer,hardware,CEO,False,PRJ_010,-4175.78,False
f0c8e2dc-061a-468f-a8c3-b6818392abad,2021-09-10,income,R&D,"Valdez, Robinson and Fernandez",card,travel,COO,False,PRJ_012,6676.05,False
6cc323c2-aed9-469d-b1e6-1b4d9e39a404,2022-08-19,income,Sales,"Valdez, Robinson and Fernandez",bank_transfer,travel,COO,False,PRJ_007,9619.79,False
f99b3462-2279-433f-b23d-f4ba1f1533fc,2022-01-28,investment,IT,"Bean, Gonzales and Martin",bank_transfer,software,CFO,False,PRJ_007,-8984.76,False
9ac73e1e-dd21-4aec-aa25-fffb8c2e00a4,2023-09-09,expense,Marketing,Blankenship and Sons,card,hardware,CTO,True,PRJ_020,-5969.58,False
7fcb86c8-b328-4e4b-a079-f3ba7aaf3eed,2023-05-22,expense,HR,"Gomez, Hopkins and Thompson",card,hardware,CEO,False,PRJ_005,-5239.88,False
ab4bf68b-5cb5-4c3b-b4e1-42a4a8221e80,2022-05-27,expense,HR,Page Ltd,bank_transfer,services,HR_Manager,True,PRJ_013,-5090.93,False
2307677e-8326-4185-9fa2-c996d51ec011,2024-03-04,expense,Finance,George-Carpenter,card,hardware,CEO,False,PRJ_015,-5769.59,False
3bdd4168-281d-40b4-9476-f1b677a83a1e,2024-05-23,expense,HR,Blankenship and Sons,bank_transfer,operational,CTO,False,PRJ_008,-6540.77,False
b5777300-b4a2-436c-81b1-3761932abe7e,2022-12-30,expense,HR,Bauer PLC,bank_transfer,software,HR_Manager,False,PRJ_019,-8404.26,False
5e969c62-0b3d-4dc4-bff0-be1571f949da,2022-12-30,transfer,Marketing,Davis Inc,bank_transfer,services,HR_Manager,True,PRJ_006,-1357.53,False
9a092074-39f0-4c24-80cf-a90558f67cc2,2024-03-20,expense,Marketing,Bauer PLC,bank_transfer,travel,COO,False,PRJ_011,-2967.81,False
7ce6c96e-c47f-4709-9f1f-3a2b27ac4089,2024-05-02,expense,R&D,"Gonzalez, Campos and Smith",bank_transfer,operational,HR_Manager,False,PRJ_018,-3319.36,False
d7e942e8-d69b-48f3-a0b7-a87f2b9222ce,2023-03-01,expense,HR,,crypto,travel,CFO,False,PRJ_013,-7071.82,True
77def04f-25f9-4eb8-a294-f8fe740052a4,2023-06-11,income,IT,Vance PLC,cash,services,HR_Manager,False,PRJ_019,8721.19,False
99f302a7-90dc-4549-9cb2-d6b00963acbc,2023-08-29,expense,Marketing,"Clark, Stuart and Bennett",card,training,CTO,True,PRJ_011,-7188.73,False
1bc0053b-3b19-48cd-9ea0-9c9daa1ae9ad,2024-02-29,expense,R&D,"Valdez, Robinson and Fernandez",card,travel,CFO,False,PRJ_008,-8251.2,False
0a683976-f10b-4918-92d3-f704698c4915,2023-04-18,income,Sales,Page Ltd,crypto,software,COO,False,PRJ_018,9279.02,False
cf52730c-c66b-4f08-bbce-bc18fb272609,2023-02-15,transfer,Marketing,"Gonzalez, Campos and Smith",crypto,software,CTO,False,PRJ_017,-500.29,False
9605a59b-03f3-4261-89f8-353682b22330,2021-01-09,expense,R&D,Davis Inc,card,software,CEO,True,PRJ_017,-1991.57,False
8476e875-ea3b-4e87-aa8c-646111ee6997,2023-10-18,income,R&D,"Russo, Johnson and Torres",card,salary,COO,True,PRJ_002,13453.66,False
47648790-0688-4df2-8b8f-2fc9c1b374aa,2022-12-15,expense,HR,"Jones, Ramirez and Reed",cash,salary,CFO,True,,-5491.76,True
3910c068-a27b-4d68-9582-1a30d75044b2,2023-09-24,transfer,R&D,Smith Ltd,card,,CTO,True,PRJ_019,-392.51,False
45959162-0341-4f6e-9c15-b76a0f248c99,2022-08-28,income,Sales,"Gomez, Hopkins and Thompson",card,services,CEO,False,PRJ_003,11068.65,False
24f03fd6-b0aa-415c-bbd3-2198c8905ce8,2024-02-24,expense,Marketing,"Valdez, Robinson and Fernandez",card,taxes,CTO,True,PRJ_007,-5209.58,False
6e6f97a4-5ed3-47f8-9965-b9bad61b2df6,2022-11-28,refund,HR,"Valdez, Robinson and Fernandez",crypto,software,CTO,False,PRJ_018,355.87,False
b13da2db-f377-4a97-b393-fec3571f9f06,2021-02-27,expense,HR,"Dixon, Sims and Garcia",card,operational,COO,False,PRJ_016,-6822.67,False
670201e9-e837-43d0-a387-52be8b4e8c86,2023-10-09,transfer,Finance,"Valdez, Robinson and Fernandez",cash,operational,CFO,False,PRJ_007,-496.0,False
484276e1-a64e-4647-b076-2d0c9d41a6ef,2022-12-05,expense,HR,"Watts, Lawson and Durham",card,services,CTO,True,PRJ_007,-7027.61,False
82f3871d-c906-48a1-8b30-f199e93724df,2022-04-16,investment,Sales,Hood Ltd,card,services,HR_Manager,False,PRJ_019,-18381.21,False
c0a5d163-79b4-4919-9955-fb5f9fc8eb7e,2023-09-08,income,Marketing,Davis Inc,bank_transfer,training,CFO,False,PRJ_011,5794.28,False
f53cb9ef-bc83-46ff-b686-35faf0199883,2024-03-13,expense,HR,Hays-Thomas,cash,training,CFO,False,PRJ_006,-7128.44,True
b6f128c0-70d3-41cd-b2e5-e3e03a952931,2021-06-26,expense,Marketing,Davis Inc,card,operational,CTO,False,PRJ_005,-4763.58,False
14a3e0f7-ab8b-4d74-be4e-8f0697516430,2023-03-13,expense,Finance,"Valdez, Robinson and Fernandez",crypto,travel,HR_Manager,False,PRJ_011,-5503.16,True
3e85da50-34dd-4b4c-ba36-de4dd0d667a5,2023-08-19,income,Sales,"Alexander, White and Banks",card,travel,CEO,False,PRJ_002,6596.81,False
918b8487-24a1-4c36-8049-02d052b0d493,2021-10-21,expense,HR,Page Ltd,card,training,CFO,False,PRJ_012,-1508.26,False
5fe29030-ae6b-4c0e-aa63-4c5b58d5b473,2023-10-13,income,Marketing,Blankenship and Sons,bank_transfer,operational,HR_Manager,False,PRJ_012,4369.84,False
cbf53c51-0cce-43ca-9a28-05b4e3084d3b,2023-10-06,refund,HR,Hood Ltd,bank_transfer,salary,COO,True,PRJ_008,453.54,False
0bf4e6b6-de07-4663-a00c-7175ff57ba84,2023-10-19,expense,Marketing,"Valdez, Robinson and Fernandez",bank_transfer,services,COO,False,PRJ_010,-4819.63,False
bd10dd1a-9e4e-41b0-bba1-a6c2b2b1aa74,2023-03-02,refund,Sales,Bauer PLC,bank_transfer,taxes,HR_Manager,False,PRJ_007,758.33,False
301cf752-c50a-48fa-a09c-7e198828c6ce,2023-07-10,transfer,IT,"Lewis, Carroll and Walker",card,services,CFO,False,PRJ_004,-1554.98,False
a4e69eaa-ee4f-4e0a-a938-deb166290640,2022-12-11,expense,Sales,"Valdez, Robinson and Fernandez",crypto,taxes,CEO,False,PRJ_013,-2186.44,False
77e5a5ea-aff7-4d8a-878d-bab17691893b,2023-11-02,expense,IT,"Valdez, Robinson and Fernandez",bank_transfer,hardware,HR_Manager,False,PRJ_011,-6176.31,False
16520e5c-c849-4f01-9083-65ad84d5479e,2022-05-25,income,HR,"Bean, Gonzales and Martin",bank_transfer,salary,CEO,False,PRJ_013,6022.62,False
d0ec1f2a-a046-4c86-ab22-1b1e98dd105f,2022-05-05,income,R&D,George-Carpenter,bank_transfer,hardware,HR_Manager,False,PRJ_011,7044.42,False
e02d4eb3-0256-4077-8426-c82a2365dee3,2024-05-28,expense,R&D,"Valdez, Robinson and Fernandez",bank_transfer,taxes,CFO,True,PRJ_012,-2057.21,False
9bab83e7-bb60-4863-8666-223932cbe31d,2021-01-02,refund,IT,Davis Inc,cash,salary,CTO,False,PRJ_007,504.78,False
f4a67fff-a8e7-45ec-8aec-9dbdd821f9af,2023-04-08,income,Sales,Gonzalez Group,crypto,operational,HR_Manager,False,PRJ_003,8266.75,False
d374ee70-ac61-451d-b21d-737e518af7e0,2023-11-26,transfer,Finance,Bauer PLC,bank_transfer,services,HR_Manager,False,PRJ_014,-830.55,False
a8f69083-9371-47ad-a878-c062b4f052b2,2022-07-05,transfer,Marketing,Smith Ltd,bank_transfer,hardware,CEO,False,PRJ_007,-951.51,False
1eb9f3ee-a553-4c84-a2e6-0daa96e1448b,2023-05-14,expense,Sales,"Gonzalez, Campos and Smith",card,salary,CTO,True,PRJ_005,-5817.27,False
bf7c46a6-3710-4b55-9606-b2f42106699d,2022-11-03,income,R&D,"Clark, Stuart and Bennett",card,taxes,HR_Manager,False,PRJ_013,13053.06,False
8d66f4ff-46d5-45a9-baa9-8e9f45452b65,2021-08-18,expense,Finance,Hicks and Sons,card,salary,CFO,True,PRJ_009,-6278.46,False
505e79d6-abd6-4728-a876-b6a6c83ee8fe,2024-02-10,income,Sales,"Valdez, Robinson and Fernandez",card,training,CTO,True,PRJ_020,10706.16,False
2be67d8b-10c2-4463-94b1-a82e9e6c8d15,2023-10-26,expense,Finance,"Gomez, Hopkins and Thompson",bank_transfer,travel,CTO,True,PRJ_009,-4982.34,False
a75c371e-d974-4d22-8ed9-17d7884a01fc,2023-05-21,income,Sales,"Valdez, Robinson and Fernandez",crypto,training,HR_Manager,True,PRJ_016,9613.3,False
5fb6acd3-1575-4f8c-88ba-f5a578f49904,2022-12-19,expense,HR,"Gomez, Hopkins and Thompson",card,hardware,COO,False,PRJ_014,-5122.2,False
5071feb3-6ef9-40e2-aa37-fb5a738f7b63,2023-12-18,investment,IT,"Clark, Stuart and Bennett",card,,COO,False,PRJ_016,-13514.58,False
b1e4dafe-4a67-491d-940c-275965922f04,2023-06-16,expense,HR,Davis Inc,bank_transfer,travel,CFO,False,PRJ_004,-4880.46,False
87bb5467-736f-4fd1-bdb1-df7a534481e3,2022-02-08,refund,HR,Hays-Thomas,card,operational,CTO,False,PRJ_016,557.68,False
abb3c796-647b-4304-ad22-7540d58943ed,2022-11-16,expense,Marketing,Stevens Group,bank_transfer,taxes,CFO,False,PRJ_006,-7437.43,False
45ab8a79-3a02-4fe2-b70a-eac6f562af58,2022-02-17,expense,Finance,Davis Inc,bank_transfer,salary,CEO,False,PRJ_013,-4112.95,False
389f2564-0ee6-4f6b-a8a7-e07d874fedab,2023-09-20,transfer,Marketing,Smith Ltd,card,training,CFO,False,PRJ_012,-606.48,False
b6d62114-88bd-4a2a-9916-1d73eb863ceb,2023-01-13,expense,IT,"Alexander, White and Banks",bank_transfer,software,,False,PRJ_002,-6443.93,False
355a041d-824d-4f2a-82bf-8ff5f3604485,2023-10-29,income,IT,"Bean, Gonzales and Martin",card,software,CFO,False,PRJ_012,6185.74,False
86456f1f-779d-4584-8b7b-8fb66bd67c56,2021-10-29,transfer,IT,Alexander and Sons,bank_transfer,hardware,CFO,False,PRJ_015,-1282.76,False
9d34d8af-e2db-4024-b166-a870ef51ff16,2023-04-09,expense,Marketing,"Valdez, Robinson and Fernandez",card,training,CFO,True,PRJ_011,-6010.03,False
61736599-2fe0-4638-a1d2-691beb111f87,2022-08-24,income,HR,"Henry, Hill and Johnson",bank_transfer,travel,COO,False,,15588.24,False
f204286e-dd0a-4059-a63e-a0b26f6e185e,2022-02-11,expense,Marketing,Blankenship and Sons,card,salary,CTO,False,PRJ_018,-3565.43,False
748cb7c1-71fe-4744-b6e5-bd78b8b5dfe3,2024-02-15,income,Finance,"Henry, Hill and Johnson",bank_transfer,salary,HR_Manager,False,PRJ_003,11675.95,False
269568bc-8bbc-45dc-ae84-f1a55a047ddc,2023-04-29,expense,Sales,Alexander and Sons,cash,salary,CEO,True,PRJ_015,-5498.73,True
803a5fc3-81fc-4080-b858-8ddc24174095,2023-01-19,transfer,Finance,Alexander and Sons,crypto,salary,CEO,False,PRJ_020,-96.74,False
74c3f649-a110-4d0c-9920-5f6e85c007d2,2022-01-31,income,HR,"Bean, Gonzales and Martin",card,taxes,CFO,False,PRJ_016,7551.89,False
9ad9d573-9f4f-492b-b934-abb460353184,2021-11-12,transfer,R&D,"Henry, Hill and Johnson",cash,training,COO,True,PRJ_019,-1362.55,False
80cde142-bbe2-4707-b68c-09c5380acec8,2024-02-28,transfer,IT,Gonzalez Group,card,operational,COO,False,PRJ_017,-1626.65,False
3c30baf1-2c9f-4457-b527-8f199cff4c5f,2021-07-21,investment,IT,"Valdez, Robinson and Fernandez",bank_transfer,travel,CFO,True,PRJ_012,-9246.96,False
ac746bb9-4282-44bc-a245-c0866328ce6d,2021-10-07,expense,Marketing,"Bean, Gonzales and Martin",card,software,HR_Manager,True,PRJ_008,-6098.72,False
49493177-744e-4122-8211-1d37e18fa047,2021-03-06,income,Finance,"Russo, Johnson and Torres",card,operational,CFO,True,PRJ_012,5617.23,False
86ba5030-2974-47c7-ade4-9b0f3908b24d,2021-06-10,expense,Finance,Alexander and Sons,bank_transfer,salary,CFO,False,PRJ_011,-7112.66,False
8e04eb86-fb19-4111-aca0-1a79de315cec,2022-09-01,expense,Sales,Ford-Murphy,cash,travel,COO,True,PRJ_015,-8310.74,True
95f026f5-5182-49a6-8fd4-6724d10841cd,2023-08-30,transfer,R&D,"Dixon, Sims and Garcia",bank_transfer,salary,HR_Manager,False,PRJ_019,-668.64,False
52e56169-9e4d-4f6a-b5da-08f767b21cba,2024-02-11,refund,Sales,Patton-Franklin,bank_transfer,travel,CFO,False,PRJ_005,658.66,False
8898aeb9-18ee-4248-a2be-de65d9a03b7c,2021-05-11,refund,R&D,Hood Ltd,card,services,CEO,False,PRJ_004,130.52,False
edc1ce93-e968-4f32-8d1a-c4d800e6c9a0,2022-07-17,expense,Sales,Blankenship and Sons,bank_transfer,travel,CEO,False,PRJ_004,-3346.72,False
372875b4-2ad6-48cb-8817-5b731e32b89e,2022-05-26,income,Marketing,"Patterson, Harding and Phillips",bank_transfer,hardware,CEO,False,PRJ_004,12808.63,False
7def5abc-8603-469b-a2af-0b8419188c63,2023-12-13,income,Finance,Page Ltd,card,operational,COO,False,PRJ_013,1833.17,False
ca118889-710a-4931-a441-a04597e95403,2022-07-11,expense,Sales,"Jones, Ramirez and Reed",card,software,COO,False,PRJ_012,-6720.39,False
b58bb997-3038-462e-9265-e70346f7aaa7,2023-07-03,expense,R&D,Smith Ltd,bank_transfer,software,CTO,False,PRJ_007,-3159.98,False
eadbae76-73ca-4040-bf49-562b518ce69c,2021-07-11,expense,Marketing,Chan Ltd,bank_transfer,software,CTO,False,PRJ_004,-6717.63,False
93f692fe-6743-4c33-9f61-7b2b9432ba22,2023-11-15,expense,Marketing,"Valdez, Robinson and Fernandez",cash,software,CEO,False,PRJ_014,-4565.17,True
11ec5f46-d805-42cb-bafa-e5d891e80978,2023-03-27,investment,HR,Blankenship and Sons,bank_transfer,salary,CFO,True,PRJ_020,-13518.18,False
907035d2-73a8-4cc2-aa27-2348bbbf2400,2021-02-08,expense,Sales,"Clark, Stuart and Bennett",bank_transfer,salary,COO,True,PRJ_003,-7346.54,False
2f2504bf-589f-41be-8de1-5d9f8aedafed,2022-01-14,expense,Sales,Alexander and Sons,cash,travel,CFO,False,PRJ_010,-4848.48,True
d76297b5-18f0-4ec4-8ca9-b4d0de93a70f,2023-08-14,transfer,Sales,Bauer PLC,card,taxes,CEO,False,PRJ_002,-408.72,False
a695453b-da96-4e36-9381-7df71f8a8e3b,2024-04-01,expense,R&D,George-Carpenter,card,salary,CEO,True,PRJ_006,-6444.54,False
497a71b4-1c06-4330-a2aa-6380714c1823,2022-02-02,expense,Finance,Alexander and Sons,crypto,services,HR_Manager,True,PRJ_014,-7309.73,True
56b9959e-4007-4b5f-bbd3-5c99d076ca83,2021-01-05,expense,Sales,George-Carpenter,card,services,CEO,True,PRJ_004,-10799.79,False
abbd91c0-53da-4279-aea7-3ff28e1198d4,2023-01-21,expense,Sales,Ford-Murphy,cash,training,HR_Manager,False,PRJ_014,-6880.92,True
78a9a27f-74e7-4ba7-989e-d331b0b1923e,2023-02-06,refund,Sales,Hood Ltd,bank_transfer,,CTO,False,PRJ_015,189.31,False
5ad140b7-e09b-4e07-85a1-127161b65f09,2022-11-07,investment,IT,"Bean, Gonzales and Martin",crypto,services,HR_Manager,False,PRJ_008,-14976.99,False
6f140034-b5ab-44b0-b9e9-03e4bdbc65b2,2023-08-04,expense,HR,"Gomez, Hopkins and Thompson",bank_transfer,salary,CFO,True,PRJ_013,-6002.49,False
17231a8b-2719-446a-924d-d6a5cf983d71,2021-06-16,expense,IT,"Valdez, Robinson and Fernandez",bank_transfer,software,CEO,False,PRJ_010,-8669.62,False
d6379c71-b848-410c-a12e-0ca75d9930a7,2023-06-14,refund,Marketing,Hays-Thomas,card,travel,CEO,True,PRJ_019,515.9,False
6211388a-fc09-4339-a960-308ec03f9819,2023-07-02,expense,Marketing,Stevens Group,bank_transfer,software,CFO,False,PRJ_016,-4751.69,False
4f1e9fc6-e428-4252-b8b8-7ea6de90d2fb,2021-09-20,expense,IT,"Dixon, Sims and Garcia",bank_transfer,travel,CEO,True,PRJ_012,-7467.0,False
b8336cad-584b-475f-87a4-1e68624e8af3,2021-06-03,expense,R&D,"Patterson, Harding and Phillips",card,services,CTO,True,PRJ_008,-4636.97,False
86794480-ed6d-470e-a9cb-8aab8f2832e6,2023-11-27,expense,HR,Davis Inc,cash,salary,CEO,False,PRJ_008,-4193.06,False
dd4ee610-b70d-4043-85b7-99cdc2753a5b,2021-02-16,expense,IT,"Valdez, Robinson and Fernandez",bank_transfer,salary,CTO,False,PRJ_003,-2697.74,False
3de029de-7fb4-4feb-ab79-67e9c361360b,2023-12-29,expense,HR,"Dixon, Sims and Garcia",bank_transfer,hardware,CEO,False,PRJ_010,-3683.21,False
2eec54ab-c40b-4bcf-9516-58c5e6a54490,2022-04-15,expense,Sales,Vance PLC,card,taxes,CTO,False,PRJ_016,-5405.83,False
c6d7fb85-8ad3-4df7-878f-22847687af57,2024-03-29,transfer,Sales,Vance PLC,card,software,HR_Manager,True,PRJ_015,-985.99,False
6497d133-72a4-40fe-9c04-dcc8ddd85af6,2023-11-11,expense,R&D,Alexander and Sons,crypto,hardware,HR_Manager,True,PRJ_018,-3686.11,True
cb1ca716-4f31-44a0-91e8-4b66b6c3ed31,2023-01-20,income,HR,Patton-Franklin,cash,hardware,CFO,False,PRJ_011,14709.6,False
262d95b7-1e68-4772-a21e-72569949578b,2023-07-23,expense,Sales,Stevens Group,bank_transfer,travel,CFO,False,PRJ_002,-4165.21,False
7c13e868-1912-4c19-98bd-70cbfe11652a,2022-05-15,expense,Marketing,Page Ltd,cash,travel,CFO,True,PRJ_010,-6535.02,True
c543a721-affa-46a8-ba12-d0ec484c2ba0,2023-05-02,expense,R&D,"Valdez, Robinson and Fernandez",card,taxes,CEO,False,PRJ_006,-5734.14,False
2cd6d90c-370c-46f5-b1c4-7ea3958db4ea,2021-05-15,income,HR,"Valdez, Robinson and Fernandez",bank_transfer,salary,COO,False,PRJ_009,9930.93,False
0ab9f17b-88d2-47d7-8c16-31ab51dc7320,2021-02-23,income,R&D,Hicks and Sons,bank_transfer,services,CTO,True,PRJ_001,5736.54,False
11827fea-9210-4ba4-bae3-c07a30d89a0c,2023-08-28,expense,Finance,"Russo, Johnson and Torres",bank_transfer,travel,CTO,False,PRJ_019,-7824.59,False
d64c0218-a148-4377-8721-d6066fe119a8,2022-10-15,transfer,IT,"Clark, Stuart and Bennett",card,operational,CFO,False,PRJ_014,-1180.82,False
d81801fa-f208-4d33-b93b-181fd7927a9c,2024-03-18,transfer,HR,Gonzalez Group,crypto,travel,CFO,False,PRJ_003,-594.4,False
a2e10876-eaf9-421a-b7de-0a0b09824879,2023-06-16,expense,HR,Bauer PLC,crypto,taxes,CEO,False,PRJ_020,-2813.53,False
467f1bd2-8827-4298-bfdb-2b594cea70ba,2023-05-17,transfer,HR,Chan Ltd,bank_transfer,hardware,CEO,False,PRJ_008,-1109.52,False
9e78585b-afc5-426c-9cde-b27672cb312c,2022-12-31,transfer,HR,Davis Inc,bank_transfer,travel,CTO,True,PRJ_014,-528.73,False
d814e5bf-60a4-4eb4-9602-fa9c38e00074,2021-02-10,investment,HR,"Bean, Gonzales and Martin",bank_transfer,training,CFO,True,PRJ_001,-22540.94,False
81d7cb39-c7c3-4044-9c13-bd219bbe1b87,2021-07-10,refund,IT,Hicks and Sons,crypto,training,CTO,False,PRJ_014,250.12,False
1aaa071a-a5fa-4cc6-b7d4-de8fab3294ff,2022-03-29,expense,Finance,Patton-Franklin,bank_transfer,taxes,COO,False,PRJ_003,-6210.79,False
27e195e8-5a77-4390-be4a-0a53a4fb87c6,2022-12-04,expense,IT,"Gonzalez, Campos and Smith",bank_transfer,salary,COO,False,PRJ_004,-4098.22,False
b09a901d-1266-49b1-a4d9-a44fcbc12fc8,2021-08-06,expense,Sales,"Valdez, Robinson and Fernandez",bank_transfer,operational,CFO,False,PRJ_011,-2670.83,False
bef63408-d3d9-4ed6-afe1-92ae05e2c31f,2023-02-16,expense,R&D,"Valdez, Robinson and Fernandez",bank_transfer,,CEO,False,PRJ_019,-4811.75,False
7d8a9824-9b4f-4760-a2a0-2c7274d2716f,2023-08-16,expense,Sales,Davis Inc,card,salary,CEO,False,PRJ_020,-1882.4,False
77bac2c1-1079-4b12-95a3-3fac718aec99,2024-05-31,transfer,IT,"Gonzalez, Campos and Smith",bank_transfer,software,HR_Manager,False,PRJ_012,-80.95,False
693ce8d9-fa9a-49fa-b368-5c9d1f5d742c,2022-03-29,expense,Finance,"Valdez, Robinson and Fernandez",bank_transfer,taxes,HR_Manager,False,PRJ_011,-6795.98,False
77884643-a01f-4dd3-abda-30bc8ca09843,2022-04-16,refund,HR,"Lewis, Carroll and Walker",card,operational,COO,False,PRJ_006,338.57,False
245ce96c-a27d-4ded-b2ea-56d65a745414,2022-07-05,refund,Sales,"Valdez, Robinson and Fernandez",card,travel,COO,True,PRJ_002,529.88,False
7e571131-c277-4e3a-9d5c-19907b3dc7e8,2024-04-09,expense,Marketing,Bauer PLC,bank_transfer,services,CEO,True,PRJ_007,-5701.42,False
0fffcb3a-6a2d-4e2c-8e2e-a90f14100763,2023-12-19,income,Finance,"Bean, Gonzales and Martin",cash,services,COO,False,PRJ_009,10149.41,False
715dae73-91b2-40c0-8c88-e42dd20f798e,2024-04-06,income,Sales,Smith Ltd,bank_transfer,hardware,CTO,True,PRJ_007,10662.43,False
99ad226e-106a-4a86-90d6-239b7fef37da,2024-04-24,expense,HR,Bauer PLC,crypto,taxes,CFO,True,PRJ_013,-5226.16,False
57cf57d5-4281-46cd-9217-d20fd47fefea,2021-04-14,expense,Sales,"Gomez, Hopkins and Thompson",card,operational,COO,False,PRJ_012,-7127.58,False
bcf294f4-78d8-4fe2-b0b8-35cae773aea4,2023-01-05,expense,R&D,"Henry, Hill and Johnson",card,hardware,COO,False,PRJ_008,-6104.12,False
390cf0cf-2104-46a0-8031-41ade87f4386,2022-03-14,expense,IT,"Gomez, Hopkins and Thompson",crypto,taxes,CTO,False,PRJ_019,-6704.4,True
795793f8-b9c2-42f8-8bff-4aa2ea0eed7f,2022-05-28,transfer,IT,"Valdez, Robinson and Fernandez",bank_transfer,salary,CEO,False,PRJ_009,-1327.2,False
8f263a7e-21cd-46c9-a7ca-670c1026e45d,2024-01-28,income,HR,Hays-Thomas,card,operational,CFO,True,PRJ_007,8858.78,False
f9a510dc-5262-4b0e-b37f-b09c7d6d23cb,2023-02-01,income,Sales,Smith Ltd,card,services,CFO,False,PRJ_006,6497.4,False
2b401102-f07e-480a-8fec-4d441afb87c7,2024-01-05,investment,HR,Davis Inc,bank_transfer,travel,COO,False,PRJ_012,-20937.33,False
eeb9b428-b6be-4bc4-a856-6ec7d540e613,2023-06-10,investment,Finance,Hood Ltd,bank_transfer,travel,COO,False,PRJ_004,-13597.34,False
